timestamp, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/04/28 20:57:42.077, 97.91 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:57:43.078, 97.56 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:57:44.078, 99.46 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:57:45.078, 99.70 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:46.078, 96.65 W, 72, 1432 MHz, 7301 MHz
2026/04/28 20:57:47.078, 98.73 W, 72, 1432 MHz, 7301 MHz
2026/04/28 20:57:48.078, 99.97 W, 70, 1357 MHz, 7301 MHz
2026/04/28 20:57:49.078, 99.96 W, 72, 1342 MHz, 7301 MHz
2026/04/28 20:57:50.078, 97.94 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:57:51.079, 97.61 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:52.079, 100.95 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:53.079, 101.07 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:54.079, 98.76 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:57:55.079, 97.85 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:56.079, 100.87 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:57.079, 101.02 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:57:58.079, 98.55 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:57:59.079, 97.73 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:58:00.080, 101.73 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:58:01.080, 100.55 W, 73, 1380 MHz, 7301 MHz
2026/04/28 20:58:02.080, 98.23 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:58:03.080, 98.06 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:58:04.080, 99.90 W, 72, 1350 MHz, 7301 MHz
2026/04/28 20:58:05.080, 99.93 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:58:06.080, 96.64 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:58:07.080, 98.34 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:58:08.080, 97.36 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:58:09.081, 90.27 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:58:10.081, 93.49 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:58:11.081, 90.01 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:58:12.081, 88.61 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:58:13.081, 91.35 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:58:14.081, 93.42 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:58:15.081, 89.13 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:58:16.081, 88.87 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:17.081, 91.89 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:58:18.082, 92.12 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:58:19.082, 89.44 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:20.082, 89.00 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:21.082, 91.47 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:58:22.082, 94.12 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:58:23.082, 91.23 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:24.082, 89.60 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:25.082, 89.76 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:26.083, 93.61 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:58:27.083, 93.53 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:58:28.083, 90.57 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:29.083, 89.90 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:30.083, 90.07 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:31.083, 93.75 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:58:32.083, 94.50 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:58:33.083, 91.65 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:34.084, 90.47 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:35.084, 90.20 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:36.084, 91.56 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:58:37.084, 94.15 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:58:38.084, 94.58 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:58:39.084, 92.04 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:40.084, 91.04 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:41.084, 90.93 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:42.085, 91.92 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:43.085, 94.03 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:58:44.085, 95.35 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:58:45.085, 93.59 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:46.085, 91.62 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:47.085, 91.44 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:48.085, 91.59 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:49.085, 91.69 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:50.086, 94.20 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:58:51.086, 95.54 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:58:52.086, 94.92 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:58:53.086, 93.37 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:54.086, 91.83 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:55.086, 92.44 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:56.086, 92.24 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:57.086, 92.45 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:58:58.087, 93.89 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:58:59.087, 95.62 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:00.087, 96.07 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:59:01.087, 95.94 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:02.087, 94.83 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:03.087, 92.71 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:04.087, 93.27 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:05.087, 93.45 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:06.088, 93.17 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:07.088, 93.52 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:08.088, 93.34 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:09.088, 95.20 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:10.088, 95.99 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:59:11.088, 96.36 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:12.088, 96.30 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:59:13.088, 96.12 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:59:14.089, 96.24 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:59:15.089, 95.55 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:16.089, 94.88 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:17.089, 94.08 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:18.089, 94.07 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:19.089, 94.28 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:20.089, 94.52 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:21.089, 94.85 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:22.090, 94.65 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:23.090, 94.35 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:24.090, 94.32 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:25.090, 94.35 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:26.090, 94.36 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:27.090, 94.77 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:28.090, 94.69 W, 69, 1530 MHz, 7301 MHz
2026/04/28 20:59:29.090, 94.72 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:30.090, 94.94 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:31.090, 95.04 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:32.091, 95.28 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:33.091, 95.57 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:34.091, 96.01 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:59:35.091, 95.54 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:36.091, 92.00 W, 68, 1522 MHz, 7301 MHz
2026/04/28 20:59:37.091, 94.92 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:38.091, 95.07 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:39.091, 95.28 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:40.092, 95.05 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:41.092, 95.64 W, 68, 1485 MHz, 7301 MHz
2026/04/28 20:59:42.092, 95.70 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:43.092, 95.52 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:44.092, 95.79 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:45.092, 95.63 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:46.092, 94.59 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:47.092, 93.99 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:48.093, 95.12 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:49.093, 95.43 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:50.093, 95.07 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:51.093, 95.27 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:52.093, 94.50 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:53.093, 94.90 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:59:54.093, 95.40 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:55.093, 95.49 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:56.093, 95.17 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:59:57.094, 94.97 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:59:58.094, 96.69 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:59:59.094, 96.33 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:00:00.094, 96.80 W, 71, 1500 MHz, 7301 MHz
2026/04/28 21:00:01.094, 96.59 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:00:02.094, 96.99 W, 70, 1537 MHz, 7301 MHz
2026/04/28 21:00:03.094, 96.63 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:00:04.094, 97.41 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:00:05.095, 96.30 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:00:06.095, 97.16 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:00:07.095, 96.15 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:08.095, 95.55 W, 68, 1552 MHz, 7301 MHz
2026/04/28 21:00:09.095, 95.85 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:10.095, 95.24 W, 68, 1552 MHz, 7301 MHz
2026/04/28 21:00:11.095, 95.94 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:12.095, 95.69 W, 68, 1552 MHz, 7301 MHz
2026/04/28 21:00:13.095, 96.07 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:14.096, 95.86 W, 68, 1530 MHz, 7301 MHz
2026/04/28 21:00:15.096, 96.88 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:16.096, 96.57 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:17.096, 97.20 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:00:18.096, 97.28 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:00:19.096, 96.94 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:00:20.096, 97.05 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:00:21.097, 97.25 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:00:22.097, 97.02 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:23.097, 96.33 W, 69, 1410 MHz, 7301 MHz
2026/04/28 21:00:24.097, 96.59 W, 68, 1552 MHz, 7301 MHz
2026/04/28 21:00:25.097, 97.21 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:00:26.097, 96.72 W, 69, 1500 MHz, 7301 MHz
2026/04/28 21:00:27.097, 96.62 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:28.097, 96.95 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:00:29.097, 97.22 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:00:30.098, 96.39 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:00:31.098, 96.96 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:00:32.098, 96.78 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:00:33.098, 96.96 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:00:34.098, 97.17 W, 69, 1380 MHz, 7301 MHz
2026/04/28 21:00:35.098, 97.54 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:36.098, 97.47 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:37.098, 97.33 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:38.099, 96.19 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:39.099, 96.33 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:00:40.099, 97.08 W, 70, 1537 MHz, 7301 MHz
2026/04/28 21:00:41.099, 96.90 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:00:42.099, 96.71 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:43.099, 97.57 W, 69, 1372 MHz, 7301 MHz
2026/04/28 21:00:44.099, 97.42 W, 69, 1410 MHz, 7301 MHz
2026/04/28 21:00:45.099, 97.75 W, 69, 1530 MHz, 7301 MHz
2026/04/28 21:00:46.100, 97.88 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:47.100, 98.11 W, 70, 1380 MHz, 7301 MHz
2026/04/28 21:00:48.100, 97.18 W, 72, 1552 MHz, 7301 MHz
2026/04/28 21:00:49.100, 96.54 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:00:50.100, 96.63 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:00:51.100, 96.95 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:52.100, 98.43 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:00:53.101, 98.20 W, 69, 1365 MHz, 7301 MHz
2026/04/28 21:00:54.101, 97.26 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:00:55.101, 96.64 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:00:56.101, 96.07 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:00:57.101, 96.65 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:00:58.101, 97.26 W, 69, 1477 MHz, 7301 MHz
2026/04/28 21:00:59.101, 97.14 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:01:00.101, 98.49 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:01:01.101, 98.72 W, 69, 1545 MHz, 7301 MHz
2026/04/28 21:01:02.102, 97.76 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:03.102, 96.47 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:04.102, 96.94 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:05.102, 96.91 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:01:06.102, 97.51 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:01:07.102, 98.96 W, 69, 1485 MHz, 7301 MHz
2026/04/28 21:01:08.102, 97.66 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:01:09.102, 97.17 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:10.103, 97.25 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:11.103, 96.51 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:12.103, 97.76 W, 70, 1365 MHz, 7301 MHz
2026/04/28 21:01:13.103, 97.17 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:01:14.103, 98.24 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:01:15.103, 97.45 W, 72, 1552 MHz, 7301 MHz
2026/04/28 21:01:16.103, 97.06 W, 72, 1515 MHz, 7301 MHz
2026/04/28 21:01:17.104, 96.31 W, 71, 1410 MHz, 7301 MHz
2026/04/28 21:01:18.104, 95.84 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:01:19.104, 98.02 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:01:20.104, 99.72 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:01:21.104, 98.24 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:22.104, 96.97 W, 72, 1357 MHz, 7301 MHz
2026/04/28 21:01:23.104, 96.68 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:24.104, 97.98 W, 70, 1372 MHz, 7301 MHz
2026/04/28 21:01:25.105, 97.63 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:01:26.105, 99.27 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:01:27.105, 98.62 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:28.105, 96.80 W, 71, 1492 MHz, 7301 MHz
2026/04/28 21:01:29.105, 97.11 W, 70, 1357 MHz, 7301 MHz
2026/04/28 21:01:30.105, 97.17 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:01:31.105, 98.50 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:01:32.105, 99.79 W, 70, 1365 MHz, 7301 MHz
2026/04/28 21:01:33.105, 97.75 W, 71, 1477 MHz, 7301 MHz
2026/04/28 21:01:34.106, 96.02 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:01:35.106, 97.29 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:36.106, 98.87 W, 69, 1380 MHz, 7301 MHz
2026/04/28 21:01:37.106, 98.40 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:01:38.106, 98.53 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:39.106, 97.10 W, 71, 1462 MHz, 7301 MHz
2026/04/28 21:01:40.106, 97.70 W, 70, 1410 MHz, 7301 MHz
2026/04/28 21:01:41.107, 99.24 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:01:42.107, 99.18 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:01:43.107, 98.31 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:44.107, 97.88 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:45.107, 97.26 W, 71, 1470 MHz, 7301 MHz
2026/04/28 21:01:46.107, 99.54 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:47.107, 99.71 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:01:48.107, 99.29 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:49.108, 97.72 W, 72, 1462 MHz, 7301 MHz
2026/04/28 21:01:50.108, 96.33 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:01:51.108, 97.72 W, 70, 1410 MHz, 7301 MHz
2026/04/28 21:01:52.108, 99.81 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:53.108, 97.09 W, 73, 1357 MHz, 7301 MHz
2026/04/28 21:01:54.108, 97.15 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:01:55.108, 98.89 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:01:56.109, 98.82 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:01:57.109, 99.45 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:01:58.109, 97.10 W, 71, 1365 MHz, 7301 MHz
2026/04/28 21:01:59.109, 95.72 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:00.109, 99.35 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:01.109, 99.52 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:02.109, 98.98 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:02:03.109, 96.61 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:02:04.110, 98.71 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:05.110, 99.91 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:06.110, 100.00 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:07.110, 97.34 W, 72, 1380 MHz, 7301 MHz
2026/04/28 21:02:08.110, 96.37 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:09.110, 99.74 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:10.110, 99.27 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:11.110, 97.93 W, 71, 1365 MHz, 7301 MHz
2026/04/28 21:02:12.111, 96.85 W, 71, 1545 MHz, 7301 MHz
2026/04/28 21:02:13.111, 98.92 W, 69, 1530 MHz, 7301 MHz
2026/04/28 21:02:14.111, 98.37 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:02:15.111, 100.46 W, 72, 1552 MHz, 7301 MHz
2026/04/28 21:02:16.111, 97.55 W, 72, 1342 MHz, 7301 MHz
2026/04/28 21:02:17.111, 98.63 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:18.111, 100.00 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:19.111, 100.38 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:02:20.112, 97.18 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:02:21.112, 96.70 W, 70, 1492 MHz, 7301 MHz
2026/04/28 21:02:22.112, 100.40 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:02:23.112, 99.37 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:24.112, 95.89 W, 72, 1410 MHz, 7301 MHz
2026/04/28 21:02:25.112, 98.39 W, 71, 1432 MHz, 7301 MHz
2026/04/28 21:02:26.112, 98.86 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:02:27.112, 99.34 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:02:28.113, 96.61 W, 72, 1402 MHz, 7301 MHz
2026/04/28 21:02:29.113, 96.67 W, 71, 1515 MHz, 7301 MHz
2026/04/28 21:02:30.113, 98.66 W, 70, 1357 MHz, 7301 MHz
2026/04/28 21:02:31.113, 99.02 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:02:32.113, 95.97 W, 71, 1357 MHz, 7301 MHz
2026/04/28 21:02:33.113, 97.27 W, 71, 1395 MHz, 7301 MHz
2026/04/28 21:02:34.113, 99.82 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:02:35.113, 99.01 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:36.114, 96.79 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:02:37.114, 97.17 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:02:38.114, 101.10 W, 70, 1552 MHz, 7301 MHz
2026/04/28 21:02:39.114, 100.78 W, 71, 1552 MHz, 7301 MHz
2026/04/28 21:02:40.114, 87.49 W, 69, 1552 MHz, 7301 MHz
2026/04/28 21:02:41.114, 88.64 W, 68, 1552 MHz, 7301 MHz
2026/04/28 21:02:42.114, 88.29 W, 68, 1552 MHz, 7301 MHz
2026/04/28 21:02:43.114, 89.07 W, 68, 1552 MHz, 7301 MHz
2026/04/28 21:02:44.114, 88.74 W, 68, 1552 MHz, 7301 MHz
2026/04/28 21:02:45.115, 88.88 W, 68, 1552 MHz, 7301 MHz
2026/04/28 21:02:46.131, 88.95 W, 68, 1552 MHz, 7301 MHz
2026/04/28 21:02:47.131, 88.53 W, 68, 1552 MHz, 7301 MHz
2026/04/28 21:02:48.131, 88.73 W, 67, 1552 MHz, 7301 MHz
2026/04/28 21:02:49.131, 88.32 W, 68, 1552 MHz, 7301 MHz
2026/04/28 21:02:50.131, 88.78 W, 67, 1552 MHz, 7301 MHz
